,id_lancamento,id_centro_custo,id_forma_pagamento,dt_vencimento,valor,dt_pagamento,dt_competencia,ds_periodicidade,id_centro_resultado,valor_rateado,etapa_rateio,ds_canal_aquisicao,ds_segmento
234,48982911,81044,236252,2024-12-15,-1212.54,,2024-11-01,,204,-205.17061359494144,1,canalA,segmento-S
235,48982911,81044,236252,2024-12-15,-1212.54,,2024-11-01,,204,-242.22421200540253,1,canalB,segmento-M
236,48982911,81044,236252,2024-12-15,-1212.54,,2024-11-01,,204,-4.075590112359286,1,canalB,segmento-R
237,48982911,81044,236252,2024-12-15,-1212.54,,2024-11-01,,204,-216.90518874065836,1,canalB,segmento-S
238,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-7.683393346135565,1,canalA,segmento-D
239,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-4869.986401743639,1,canalA,segmento-M
240,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-2935.5057306198146,1,canalA,segmento-R
241,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-2945.8634740784437,1,canalA,segmento-S
242,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-3477.8833390482273,1,canalB,segmento-M
243,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-58.517795686947714,1,canalB,segmento-R
244,48983026,81044,236252,2024-12-15,-17409.79,,2024-11-01,,204,-3114.34986547679,1,canalB,segmento-S
245,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-0.30621847289080584,1,canalA,segmento-D
246,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-194.09129947654978,1,canalA,segmento-M
247,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-116.9933701812523,1,canalA,segmento-R
248,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-117.40617377487429,1,canalA,segmento-S
249,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-138.60960606831,1,canalB,segmento-M
250,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-2.332202612170827,1,canalB,segmento-R
251,48983028,81044,236252,2024-12-15,-693.86,,2024-11-01,,204,-124.12112941395189,1,canalB,segmento-S
252,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-1.890949601930124,1,canalA,segmento-D
253,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-1198.5458029965307,1,canalA,segmento-M
254,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-722.4533669841347,1,canalA,segmento-R
255,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-725.0024972951371,1,canalA,segmento-S
256,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-855.9371906737496,1,canalB,segmento-M
257,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-14.401735987617592,1,canalB,segmento-R
258,48983105,0,236252,2024-12-15,-4284.7,,2024-11-01,,100,-766.4684564608993,1,canalB,segmento-S
259,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-0.9935881637681572,1,canalA,segmento-D
260,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-629.7687269802552,1,canalA,segmento-M
261,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-379.60880267628335,1,canalA,segmento-R
262,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-380.94822795886597,1,canalA,segmento-S
263,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-449.7470798345647,1,canalB,segmento-M
264,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-7.5673060775416285,1,canalB,segmento-R
265,48983058,81044,236252,2024-12-15,-2251.37,,2024-11-01,,204,-402.7362683087205,1,canalB,segmento-S
266,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-0.008738255214651307,1,canalA,segmento-D
267,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-5.538592410047684,1,canalA,segmento-M
268,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-3.3385246729726394,1,canalA,segmento-R
269,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-3.350304442888351,1,canalA,segmento-S
270,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-3.955365924181446,1,canalB,segmento-M
271,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-0.06655177084856077,1,canalB,segmento-R
272,48983284,81044,236252,2024-12-15,-19.8,,2024-11-01,,204,-3.5419225238466656,1,canalB,segmento-S
273,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-0.02621476564395392,1,canalA,segmento-D
274,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-16.61577723014305,1,canalA,segmento-M
275,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-10.015574018917917,1,canalA,segmento-R
276,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-10.050913328665052,1,canalA,segmento-S
277,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-11.866097772544338,1,canalB,segmento-M
278,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-0.1996553125456823,1,canalB,segmento-R
279,48983281,0,236252,2024-12-15,-59.4,,2024-11-01,,100,-10.625767571539996,1,canalB,segmento-S
280,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-0.1733087284239176,1,canalA,segmento-D
281,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-109.84874946594572,1,canalA,segmento-M
282,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-66.21407268062401,1,canalA,segmento-R
283,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-66.44770478395229,1,canalA,segmento-S
284,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-78.44809082959867,1,canalB,segmento-M
285,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-1.3199434551631217,1,canalB,segmento-R
286,48983220,81044,236252,2024-12-15,-392.7,,2024-11-01,,204,-70.2481300562922,1,canalB,segmento-S
287,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-0.5331571393795934,1,canalA,segmento-D
288,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-337.93246054193963,1,canalA,segmento-M
289,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-203.69721651135282,1,canalA,segmento-R
290,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-204.4159490588161,1,canalA,segmento-S
291,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-241.3332558426829,1,canalB,segmento-M
292,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-4.060599157915621,1,canalB,segmento-R
293,48983218,0,236252,2024-12-15,-1208.08,,2024-11-01,,100,-216.1073617479131,1,canalB,segmento-S
294,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-17.251085511065657,1,canalA,segmento-D
295,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-10934.303122260606,1,canalA,segmento-M
296,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-6590.923840000445,1,canalA,segmento-R
297,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-6614.179491514937,1,canalA,segmento-S
298,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-7808.693395816798,1,canalB,segmento-M
299,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-131.38667406925606,1,canalB,segmento-R
300,48983335,0,236252,2024-12-15,-39089.21,,2024-11-01,,100,-6992.472390826884,1,canalB,segmento-S
301,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-0.12279896532710738,1,canalA,segmento-D
302,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-77.83400697453374,1,canalA,segmento-M
303,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-46.91638839669883,1,canalA,segmento-R
304,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-47.08192986028705,1,canalA,segmento-S
305,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-55.58487719209532,1,canalB,segmento-M
306,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-0.9352540524551531,1,canalB,segmento-R
307,48983421,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-49.77474455860276,1,canalB,segmento-S
308,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-0.12279896532710738,1,canalA,segmento-D
309,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-77.83400697453374,1,canalA,segmento-M
310,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-46.91638839669883,1,canalA,segmento-R
311,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-47.08192986028705,1,canalA,segmento-S
312,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-55.58487719209532,1,canalB,segmento-M
313,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-0.9352540524551531,1,canalB,segmento-R
314,48983420,81044,236252,2024-12-15,-278.25,,2024-11-01,,204,-49.77474455860276,1,canalB,segmento-S
315,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-2.195716112212031,1,canalA,segmento-D
316,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-1391.7168010069668,1,canalA,segmento-M
317,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-838.8920025101305,1,canalA,segmento-R
318,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-841.8519790691478,1,canalA,segmento-S
319,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-993.8895667475871,1,canalB,segmento-M
320,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-16.722880249985806,1,canalB,segmento-R
321,48950527,0,402853,2024-11-30,-4975.27,,2024-11-30,,100,-890.0010543039698,1,canalB,segmento-S
322,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.001337217843454215,1,canalA,segmento-D
323,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.8475724748709333,1,canalA,segmento-M
324,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.5108954423791463,1,canalA,segmento-R
325,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.5126981041389749,1,canalA,segmento-S
326,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.6052908459732212,1,canalB,segmento-M
327,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.01018443766015854,1,canalB,segmento-R
328,1,0,402853,2024-10-08,-3.03,,2024-10-08,M1,100,-0.5420214771341109,1,canalB,segmento-S
329,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.001399003486386093,1,canalA,segmento-D
330,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.886734239386422,1,canalA,segmento-M
331,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.5345011723900639,1,canalA,segmento-R
332,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.5363871254523268,1,canalA,segmento-S
333,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.6332580797805648,1,canalB,segmento-M
334,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.010655005736865536,1,canalB,segmento-R
335,21079112,0,402853,2024-10-05,-3.17,,2024-10-05,M1,100,-0.5670653737673702,1,canalB,segmento-S
336,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.001399003486386093,1,canalA,segmento-D
337,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.886734239386422,1,canalA,segmento-M
338,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.5345011723900639,1,canalA,segmento-R
339,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.5363871254523268,1,canalA,segmento-S
340,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.6332580797805648,1,canalB,segmento-M
341,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.010655005736865536,1,canalB,segmento-R
342,21079113,0,402853,2024-11-05,-3.17,,2024-11-05,M1,100,-0.5670653737673702,1,canalB,segmento-S
343,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-1.2613097678521936,1,canalA,segmento-D
344,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-799.4594498947616,1,canalA,segmento-M
345,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-481.89411693716175,1,canalA,segmento-R
346,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-483.59444938257104,1,canalA,segmento-S
347,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-570.9311015813421,1,canalB,segmento-M
348,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-9.606311165918518,1,canalB,segmento-R
349,48497150,81044,402884,2024-11-26,-2858.0,2024-11-26,2024-11-26,,204,-511.25326127039244,1,canalB,segmento-S
350,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-0.9067484426274027,1,canalA,segmento-D
351,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-574.7268669537359,1,canalA,segmento-M
352,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-346.4309491459386,1,canalA,segmento-R
353,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-347.65330850294976,1,canalA,segmento-S
354,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-410.43913271834333,1,canalB,segmento-M
355,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-6.905922645729946,1,canalB,segmento-R
356,46209724,0,402853,2024-10-10,-2054.6,2024-10-10,2024-10-01,,100,-367.53707159067466,1,canalB,segmento-S
357,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-0.20428098857362612,1,canalA,segmento-D
358,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-129.4799825637814,1,canalA,segmento-M
359,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-78.0472879103826,1,canalA,segmento-R
360,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-78.32267275374544,1,canalA,segmento-S
361,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-92.46766560530847,1,canalB,segmento-M
362,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-1.5558325096152428,1,canalB,segmento-R
363,46504619,81044,402853,2024-10-16,-462.88,2024-10-16,2024-10-01,,204,-82.80227766859316,1,canalB,segmento-S
364,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-0.9592221065174048,1,canalA,segmento-D
365,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-607.9863941029616,1,canalA,segmento-M
366,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-366.4789584194965,1,canalA,segmento-R
367,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-367.7720558897894,1,canalA,segmento-S
368,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-434.1913048590087,1,canalB,segmento-M
369,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-7.305569390876102,1,canalB,segmento-R
370,46911268,0,402853,2024-10-17,-2173.5,2024-10-17,2024-10-18,,100,-388.80649523134986,1,canalB,segmento-S
371,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-6.714554745621834,1,canalA,segmento-D
372,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-4255.9047587207315,1,canalA,segmento-M
373,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-2565.3527089364757,1,canalA,segmento-R
374,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-2574.404391228526,1,canalA,segmento-S
375,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-3039.339134013061,1,canalB,segmento-M
376,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-51.13898573613272,1,canalB,segmento-R
377,46911269,81044,402853,2024-10-17,-15214.5,2024-10-17,2024-10-18,,204,-2721.645466619449,1,canalB,segmento-S
378,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-0.36839689598132214,1,canalA,segmento-D
379,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-233.5020209236012,1,canalA,segmento-M
380,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-140.7491651900965,1,canalA,segmento-R
381,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-141.24578958086116,1,canalA,segmento-S
382,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-166.75463157628596,1,canalB,segmento-M
383,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-2.8057621573654594,1,canalB,segmento-R
384,46911780,0,402853,2024-10-17,-834.75,2024-10-17,2024-10-18,,100,-149.32423367580827,1,canalB,segmento-S
385,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-0.3907588854624525,1,canalA,segmento-D
386,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-247.67578240931414,1,canalA,segmento-M
387,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-149.29275333047647,1,canalA,segmento-R
388,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-149.8195232233436,1,canalA,segmento-S
389,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-176.87677255498664,1,canalB,segmento-M
390,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-2.9760741891279126,1,canalB,segmento-R
391,46990403,81044,402853,2024-10-23,-885.42,,2024-10-23,,204,-158.3883354072886,1,canalB,segmento-S
392,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-0.20097986993698005,1,canalA,segmento-D
393,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-127.38762543109672,1,canalA,segmento-M
394,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-76.7860674783707,1,canalA,segmento-R
395,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-77.05700218643206,1,canalA,segmento-S
396,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-90.97341625617325,1,canalB,segmento-M
397,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-1.5306907295168974,1,canalB,segmento-R
398,47175034,81044,402853,2024-11-25,-455.4,2024-11-25,2024-10-25,,204,-81.4642180484733,1,canalB,segmento-S
399,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-0.2547333792877139,1,canalA,segmento-D
400,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-161.45836055957187,1,canalA,segmento-M
401,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-97.32305258786907,1,canalA,segmento-R
402,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-97.6664507290483,1,canalA,segmento-S
403,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-115.30490966856216,1,canalB,segmento-M
404,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-1.9400849562519837,1,canalB,segmento-R
405,47475165,0,402853,2024-10-31,-577.2,2024-10-31,2024-10-31,,100,-103.25240811940887,1,canalB,segmento-S
406,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-0.9592221065174048,1,canalA,segmento-D
407,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-607.9863941029616,1,canalA,segmento-M
408,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-366.4789584194965,1,canalA,segmento-R
409,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-367.7720558897894,1,canalA,segmento-S
410,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-434.1913048590087,1,canalB,segmento-M
411,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-7.305569390876102,1,canalB,segmento-R
412,47646627,0,236252,2024-11-15,-2173.5,,2024-10-01,,100,-388.80649523134986,1,canalB,segmento-S
413,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-3.079639173036314,1,canalA,segmento-D
414,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-1951.9761932411234,1,canalA,segmento-M
415,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-1176.602320540607,1,canalA,segmento-R
416,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-1180.7538862697647,1,canalA,segmento-S
417,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-1393.9968042336745,1,canalB,segmento-M
418,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-23.454961603377996,1,canalB,segmento-R
419,47646797,81044,236252,2024-11-15,-6978.15,,2024-10-01,,204,-1248.2861949384146,1,canalB,segmento-S
420,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-0.08476107558211768,1,canalA,segmento-D
421,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-53.72434637746253,1,canalA,segmento-M
422,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-32.3836893278346,1,canalA,segmento-R
423,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-32.497953096017,1,canalA,segmento-S
424,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-38.367049464560026,1,canalB,segmento-M
425,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-0.6455521772310394,1,canalB,segmento-R
426,47647038,81044,236252,2024-11-15,-192.06,,2024-10-01,,204,-34.356648481312654,1,canalB,segmento-S
427,47647035,0,236252,2024-11-15,-2780.97,,2024-10-01,,100,-1.2273144244590326,1,canalA,segmento-D
428,47647035,0,236252,2024-11-15,-2780.97,,2024-10-01,,100,-777.9120876045608,1,canalA,segmento-M
429,47647035,0,236252,2024-11-15,-2780.97,,2024-10-01,,100,-468.90590706044037,1,canalA,segmento-R
